,name,place_id,formatted_address,types,user_ratings_total,rating
646,Gunung Gamping,ChIJOR2suAT4ei4RcC93kNrZuyU,"58W9+4VM, Jl. Gamping Tengah, Gamping Tengah, Ambarketawang, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294, Indonesia","tourist_attraction,point_of_interest,establishment",438,4.3
647,De Mata Trick Eye Museum,ChIJ4SCX2QxXei4RU9FnX2AlwZM,"XT Square, Jl. Veteran No.150-151, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","tourist_attraction,museum,point_of_interest,establishment",7163,4.4
648,Galaxy Waterpark,ChIJb66ZGThXei4RqhpfUch_Z28,"Wonosari St No.6, Kalangan, Baturetno, Banguntapan, Bantul Regency, Special Region of Yogyakarta 55196, Indonesia","amusement_park,tourist_attraction,point_of_interest,establishment",3366,4.4
649,Bird Park of GL Zoo,ChIJbfGJ6m5Xei4RaL-X4xFk_h0,"Jl. Veteran No.51, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165, Indonesia","zoo,tourist_attraction,point_of_interest,establishment",379,4.7
650,Embung Tambakboyo,ChIJZa_bVoNZei4RCSHUsYzVwdE,"Ngringin, Condongcatur, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia","park,tourist_attraction,point_of_interest,establishment",9571,4.4
651,Kampung Wisata Sosromenduran,ChIJjZcpviZYei4Rx7hYbZVWGuQ,"001, Jl. Sosrowijayan No.69, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia","amusement_park,tourist_attraction,point_of_interest,establishment",40,4.1
652,Watu Amben Park,ChIJ98uyq6FRei4RP_-nGSmS2SY,"Jl. Dlingo-Patuk, Area Kebun, Srimulyo, Kec. Piyungan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55792, Indonesia","tourist_attraction,park,point_of_interest,establishment",916,4.5
653,Pesanggrahan Rejawinangun - Situs Warungboto,ChIJ_1qz1G1Xei4R143o9yEzGRo,"Jl. Veteran No.77, Warungboto, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55164, Indonesia","tourist_attraction,point_of_interest,establishment",72,4.6
654,Luweng Sampang Waterfalls,ChIJx18obYdXei4RDYRL1r9Vqcw,"Jl. Juminahan, Kayen, Sampang, Kec. Gedang Sari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55863, Indonesia","tourist_attraction,point_of_interest,establishment",840,4.0
655,Klenteng Poncowinatan,ChIJJ1CzbTpYei4RzMIb0qnQ2o8,"Jl. Poncowinatan No.12-18, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","tourist_attraction,place_of_worship,point_of_interest,establishment",245,4.4
656,Rumah Hantu Malioboro,ChIJTR8WwahZei4RHNGjKIpspqw,"6938+P4X, Jl. Malioboro, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia","tourist_attraction,point_of_interest,establishment",1059,4.5
657,Curug Pulosari,ChIJu-p7cuj4ei4REFXiSvcrroQ,"47QP+JR9, Krebet, Sendangsari, Pajangan, Krebet, Sendangsari, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55751, Indonesia","tourist_attraction,point_of_interest,establishment",711,3.9
658,Kids Fun,ChIJKUDqszNYei4RWwYICV9KX1s,"Galeria Mall, Jl. Jend. Sudirman No.99 - 101, Terban, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55223, Indonesia","tourist_attraction,point_of_interest,establishment",1768,4.4
659,Tegaldowo Puspa Gading Park,ChIJcd37dqn5ei4RwEyVzTojEG0,"48PF+FCG, Jl. Grujugan, Grujugan, Bantul, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55751, Indonesia","tourist_attraction,point_of_interest,establishment",2394,4.4
660,Lembah UGM Lake,ChIJtYZr87NZei4RAatspai7RAg,"69JM+976, Karang Gayam, Caturtunggal, Depok, Sleman Regency, Special Region of Yogyakarta 55281, Indonesia","park,tourist_attraction,point_of_interest,establishment",661,4.6
661,Yogyakarta berwisata,ChIJnUdvIBVXei4RX-fiGD3D4vg,"Jl. Nila Sari No.500, Tahunan, Kec. Umbulharjo, Supardiyono, Daerah Istimewa Yogyakarta 55167, Indonesia","point_of_interest,establishment",66,5.0
662,Tourism Village Mlangi,ChIJGfRTU39Yei4RHMKHNMVgDPg,"Jl. Masjid Patok Negoro Mlangi, Mlangi, Nogotirto, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55592, Indonesia","tourist_attraction,mosque,place_of_worship,point_of_interest,establishment",167,4.8
663,Yogyakarta Batik Monument,ChIJZYb5zIhXei4R1DZBDkoxj1I,"59X7+HR5, Jl. KH. Ahmad Dahlan, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia","tourist_attraction,point_of_interest,establishment",222,4.5
